Leader,Follower,Target,Source,Weight,Id
和君资本,紫牛基金,1394320,1394625,1,13943201394625
和君资本,长安私人资本,1394320,1395972,1,13943201395972
和君资本,鼎兴量子,1394320,1400620,1,13943201400620
和君资本,鼎锋资产,1394320,1399619,1,13943201399619
和盟创投,上海伯藜投资管理有限公司,3142670,1393836,2,31426701393836
和盟创投,信天创投,3142670,1393523,1,31426701393523
和盟创投,和盟创投,3142670,3142670,3,31426703142670
和盟创投,和盟创投,3142670,3142670,20,31426703142670
和盟创投,暾澜投资,3142670,1394063,2,31426701394063
和盟创投,海邦投资,3142670,3266332,1,31426703266332
和盟创投,芳晟基金,3142670,3010488,1,31426703010488
和盟创投,青松基金,3142670,1393476,1,31426701393476
哔哩哔哩,哔哩哔哩,1194818,1194818,46,11948181194818
唯猎资本,唯猎资本,1396642,1396642,27,13966421396642
唯猎资本,弘道资本,1396642,1395624,1,13966421395624
唯猎资本,挚信资本,1396642,1393420,1,13966421393420
唯猎资本,险峰（K2VC）,1396642,1393398,1,13966421393398
唯猎资本,高樟资本,1396642,1395393,1,13966421395393
喔赢资本,PreAngel,1403393,1393421,1,14033931393421
喔赢资本,十维资本,1403393,1400444,1,14033931400444
喔赢资本,喔赢资本,1403393,1403393,14,14033931403393
嘉实资本,嘉实资本,1399548,1399548,29,13995481399548
嘉御基金,光速中国,1394554,1393242,1,13945541393242
嘉御基金,华创资本,1394554,1393344,1,13945541393344
嘉御基金,嘉御基金,1394554,1394554,9,13945541394554
嘉御基金,弘晖资本,1394554,1393846,1,13945541393846
嘉御基金,愉悦资本,1394554,1393693,1,13945541393693
嘉御基金,晨兴资本,1394554,1396163,1,13945541396163
嘉御基金,红星美凯龙,1394554,1183485,1,13945541183485
嘉御基金,联想之星,1394554,1393342,1,13945541393342
嘉御基金,蓝驰创投,1394554,1393248,1,13945541393248
嘉御基金,软银中国,1394554,1393210,1,13945541393210
嘉御基金,顺为资本,1394554,1393334,1,13945541393334
嘉御基金,鼎晖投资,1394554,1393216,1,13945541393216
嘉道谷投资,创新谷Innovalley,1402053,1396005,6,14020531396005
嘉道谷投资,嘉道谷投资,1402053,1402053,17,14020531402053
嘉道谷投资,峰瑞资本,1402053,1394626,1,14020531394626
嘉道谷投资,暴龙投资,1402053,1394679,2,14020531394679
嘉道谷投资,英诺天使基金,1402053,1393598,1,14020531393598
四川发展,四川发展,3019438,3019438,19,30194383019438
四川发展,蚂蚁金服,3019438,1502982,1,30194381502982
国中创投,IDG资本,1401284,1393211,1,14012841393211
国中创投,东方富海,1401284,3222174,3,14012843222174
国中创投,元禾原点,1401284,1394781,2,14012841394781
国中创投,凯盈资本,1401284,1408265,1,14012841408265
国中创投,创新工场,1401284,1393329,1,14012841393329
国中创投,北极光创投,1401284,1393218,1,14012841393218
国中创投,华兴创投,1401284,1402050,1,14012841402050
国中创投,华创资本,1401284,1393344,1,14012841393344
国中创投,合力投资,1401284,1395652,1,14012841395652
国中创投,合鲸资本,1401284,1394183,1,14012841394183
国中创投,国中创投,1401284,1401284,36,14012841401284
国中创投,天创资本,1401284,1394826,1,14012841394826
国中创投,安芙兰资本,1401284,1393792,1,14012841393792
国中创投,明势资本,1401284,1393449,1,14012841393449
国中创投,深创投,1401284,1393212,9,14012841393212
国中创投,清控银杏,1401284,1395215,2,14012841395215
国中创投,源星资本,1401284,1395731,1,14012841395731
国中创投,火山石资本,1401284,1395276,1,14012841395276
国中创投,熊猫资本,1401284,1393486,1,14012841393486
国中创投,策源创投,1401284,1393269,1,14012841393269
国中创投,经纬中国,1401284,1393268,1,14012841393268
国中创投,联想控股,1401284,1159377,1,14012841159377
国中创投,达晨创投,1401284,1393234,1,14012841393234
国信弘盛,中信证券,1400711,3107296,1,14007113107296
国信弘盛,中兴创投,1400711,1397158,1,14007111397158
国信弘盛,九鼎投资,1400711,3292610,1,14007113292610
国信弘盛,国信弘盛,1400711,1400711,26,14007111400711
国信弘盛,天图投资,1400711,1393650,1,14007111393650
国信弘盛,常州高新投,1400711,1399600,1,14007111399600
国信弘盛,弘毅投资,1400711,3536381,1,14007113536381
国信弘盛,浙科投资,1400711,3007642,1,14007113007642
国信弘盛,深圳高新投,1400711,1402325,1,14007111402325
国信弘盛,达晨创投,1400711,1393234,1,14007111393234
国信证券,东兴证券,3532908,3107961,1,35329083107961
国信证券,东北证券,3532908,3235252,1,35329083235252
国信证券,东吴证券,3532908,3107430,2,35329083107430
国信证券,中泰证券,3532908,1180965,4,35329081180965
国信证券,中融鼎新,3532908,1403383,1,35329081403383
国信证券,光大证券,3532908,3236662,1,35329083236662
国信证券,华安证券,3532908,1175663,1,35329081175663
国信证券,华泰证券,3532908,1397168,1,35329081397168
国信证券,国信证券,3532908,3532908,32,35329083532908
国信证券,天风证券,3532908,1192027,1,35329081192027
国信证券,广发信德,3532908,1394008,1,35329081394008
国信证券,广发证券,3532908,3234855,2,35329083234855
国信证券,建设银行,3532908,1395357,1,35329081395357
国信证券,招商证券,3532908,1400569,2,35329081400569
国信证券,海通开元,3532908,1397861,1,35329081397861
国信证券,申万宏源证券,3532908,3536658,1,35329083536658
国信证券,盛景嘉成,3532908,1398231,1,35329081398231
国信证券,长江证券,3532908,1163093,1,35329081163093
国发创投,中科招商,1400322,1393577,2,14003221393577
国发创投,中金公司,1400322,1393854,1,14003221393854
国发创投,元禾原点,1400322,1394781,1,14003221394781
国发创投,同创伟业,1400322,1393679,2,14003221393679
国发创投,国发创投,1400322,1400322,26,14003221400322
国发创投,朗程资本,1400322,1400596,1,14003221400596
国发创投,江苏高投,1400322,1393247,1,14003221393247
国发创投,深创投,1400322,1393212,3,14003221393212
国发创投,苏州高新创投,1400322,1401878,1,14003221401878
国发创投,融玺创投,1400322,1395763,1,14003221395763
国家集成电路产业投资基金,九鼎投资,1395365,3292610,1,13953653292610
国家集成电路产业投资基金,亦庄国投,1395365,1403001,1,13953651403001
国家集成电路产业投资基金,农银国际,1395365,1403770,1,13953651403770
国家集成电路产业投资基金,国家集成电路产业投资基金,1395365,1395365,14,13953651395365
国家集成电路产业投资基金,广州基金,1395365,1397914,1,13953651397914
国家集成电路产业投资基金,建设银行,1395365,1395357,1,13953651395357
国家集成电路产业投资基金,盈富泰克,1395365,1402422,1,13953651402422
国富源投资,中泰证券,1393545,1180965,1,13935451180965
国富源投资,国富源投资,1393545,1393545,32,13935451393545
国富源投资,广州证券,1393545,3107947,1,13935453107947
国富源投资,朗科投资,1393545,1399942,1,13935451399942
国开发展基金,中国交建,3011593,3235987,1,30115933235987
国开发展基金,国开发展基金,3011593,3011593,71,30115933011593
国开发展基金,易方达基金,3011593,1394727,1,30115931394727
国投创新,中兴创投,3536341,1397158,1,35363411397158
国投创新,云锋基金,3536341,1393477,1,35363411393477
国投创新,前海母基金,3536341,1395704,1,35363411395704
国投创新,国投创新,3536341,3536341,17,35363413536341
国投创新,建银国际,3536341,1410156,1,35363411410156
国投创新,招银国际资本,3536341,1404731,1,35363411404731
国投集团,TCL创投,1395544,1401488,1,13955441401488
国投集团,中国国新,1395544,3008223,1,13955443008223
国投集团,力合创投,1395544,1402910,1,13955441402910
国投集团,华兴新经济基金,1395544,1397167,1,13955441397167
国投集团,启明星辰,1395544,3096436,1,13955443096436
国投集团,国投集团,1395544,1395544,44,13955441395544
国投集团,深创投,1395544,1393212,1,13955441393212
国投集团,联想创投,1395544,1395325,1,13955441395325
国投集团,阿里巴巴,1395544,1564704,1,13955441564704
国投集团,顺为资本,1395544,1393334,1,13955441393334
国泰创投,东方证券,1393583,1397826,1,13935831397826
国泰创投,中信国安集团,1393583,3008927,1,13935833008927
国泰创投,创客总部,1393583,1151324,1,13935831151324
国泰创投,国泰创投,1393583,1393583,19,13935831393583
国泰创投,红杉资本中国基金,1393583,1393213,1,13935831393213
国泰君安,中国风险投资,3118463,1399262,1,31184631399262
国泰君安,中民投,3118463,1398761,1,31184631398761
国泰君安,中泰证券,3118463,1180965,1,31184631180965
国泰君安,兴业证券,3118463,3230293,3,31184633230293
国泰君安,力鼎投资,3118463,1393660,1,31184631393660
国泰君安,勤桦投资,3118463,1395616,1,31184631395616
国泰君安,北极光创投,3118463,1393218,1,31184631393218
国泰君安,华兴创投,3118463,1402050,1,31184631402050
国泰君安,华盖资本,3118463,1395187,1,31184631395187
国泰君安,国泰君安,3118463,3118463,76,31184633118463
国泰君安,国科嘉和,3118463,1394153,1,31184631394153
国泰君安,如山资本,3118463,1395808,1,31184631395808
国泰君安,建信资本,3118463,1405093,1,31184631405093
国泰君安,招商证券,3118463,1400569,2,31184631400569
国泰君安,易方达基金,3118463,1394727,1,31184631394727
国泰君安,深创投,3118463,1393212,1,31184631393212
国泰君安,申万宏源证券,3118463,3536658,5,31184633536658
国泰君安,粤科金融,3118463,3536109,1,31184633536109
国泰君安,聚源资本,3118463,1406817,1,31184631406817
国泰君安,西部资本,3118463,3536758,1,31184633536758
国泰君安,金茂投资,3118463,3536499,1,31184633536499
国泰君安,长江证券,3118463,1163093,1,31184631163093
国科嘉和,东方证券,1394153,1397826,1,13941531397826
国科嘉和,丰厚资本,1394153,1394549,1,13941531394549
国科嘉和,元禾原点,1394153,1394781,1,13941531394781
国科嘉和,光谷人才基金,1394153,1395657,1,13941531395657
国科嘉和,创新工场,1394153,1393329,1,13941531393329
国科嘉和,北极光创投,1394153,1393218,1,13941531393218
国科嘉和,君联资本,1394153,1166539,1,13941531166539
国科嘉和,国投集团,1394153,1395544,1,13941531395544
国科嘉和,国科嘉和,1394153,1394153,32,13941531394153
国科嘉和,德同资本,1394153,1393220,1,13941531393220
国科嘉和,松禾资本,1394153,1393267,1,13941531393267
国科嘉和,清控银杏,1394153,1395215,1,13941531395215
国科嘉和,经纬中国,1394153,1393268,1,13941531393268
国科嘉和,集结号资本,1394153,1393432,1,13941531393432
国科嘉和,顺德创业工场,1394153,3335542,1,13941533335542
国科投资,IDG资本,1401406,1393211,1,14014061393211
国科投资,东方富海,1401406,3222174,1,14014063222174
国科投资,中金资本,1401406,1399389,1,14014061399389
国科投资,信中利资本,1401406,1393550,1,14014061393550
国科投资,国中创投,1401406,1401284,1,14014061401284
国科投资,国科投资,1401406,1401406,1,14014061401406
国科投资,国科投资,1401406,1401406,39,14014061401406
国科投资,武岳峰资本,1401406,1393645,1,14014061393645
国科投资,涌铧投资,1401406,1393525,1,14014061393525
国科投资,火山石资本,1401406,1395276,1,14014061395276
国科投资,达晨创投,1401406,1393234,1,14014061393234
国科投资,达泰资本,1401406,1393531,1,14014061393531
国科投资,马力创投,1401406,1403994,1,14014061403994
国药资本,国药资本,1402873,1402873,20,14028731402873
国药资本,弘晖资本,1402873,1393846,1,14028731393846
国药资本,毅达资本,1402873,1393352,1,14028731393352
国药资本,海通开元,1402873,1397861,1,14028731397861
国药资本,深创投,1402873,1393212,1,14028731393212
国药资本,盈富泰克,1402873,1402422,1,14028731402422
国药资本,礼来亚洲基金,1402873,1394664,1,14028731394664
国药资本,险峰（K2VC）,1402873,1393398,1,14028731393398
国资管理中心,中国信达,3011820,3247180,1,30118203247180
国资管理中心,北汽产投,3011820,1399552,1,30118201399552
国资管理中心,国资管理中心,3011820,3011820,53,30118203011820
国资管理中心,建设银行,3011820,1395357,1,30118201395357
国资管理中心,温氏投资,3011820,1399236,1,30118201399236
国金投资,StarVC,3536333,1402133,1,35363331402133
国金投资,东方证券,3536333,1397826,1,35363331397826
国金投资,国科嘉和,3536333,1394153,1,35363331394153
国金投资,国金投资,3536333,3536333,1,35363333536333
国金投资,国金投资,3536333,3536333,53,35363333536333
国金投资,普华资本,3536333,1394150,1,35363331394150
国金投资,欢聚时代,3536333,1397781,1,35363331397781
国金投资,涌铧投资,3536333,1393525,1,35363331393525
国金投资,隆领投资,3536333,3536857,1,35363333536857
国金证券,东吴证券,1399534,3107430,2,13995343107430
国金证券,东方证券,1399534,1397826,1,13995341397826
国金证券,中信证券,1399534,3107296,1,13995343107296
国金证券,国金证券,1399534,1399534,13,13995341399534
国金证券,涌铧投资,1399534,1393525,1,13995341393525
国金证券,申万宏源证券,1399534,3536658,1,13995343536658
国金证券,西部资本,1399534,3536758,2,13995343536758
坚果资本,坚果资本,1403403,1403403,56,14034031403403
坚果资本,德同资本,1403403,1393220,1,14034031393220
坚果资本,普华资本,1403403,1394150,1,14034031394150
坚果资本,极客帮创投,1403403,1394565,1,14034031394565
坚果资本,联创永宣,1403403,1394692,1,14034031394692
坚果资本,隆领投资,1403403,3536857,2,14034033536857
基石资本,IDG资本,1393470,1393211,1,13934701393211
基石资本,东北证券,1393470,3235252,1,13934703235252
基石资本,中国航天科工,1393470,3536166,2,13934703536166
基石资本,中国风险投资,1393470,1399262,1,13934701399262
基石资本,光信资本,1393470,1393471,2,13934701393471
基石资本,北极光创投,1393470,1393218,1,13934701393218
基石资本,国中创投,1393470,1401284,1,13934701401284
基石资本,国泰君安,1393470,3118463,1,13934703118463
基石资本,基石资本,1393470,1393470,68,13934701393470
基石资本,如山资本,1393470,1395808,1,13934701395808
基石资本,易方达基金,1393470,1394727,1,13934701394727
基石资本,武岳峰资本,1393470,1393645,1,13934701393645
基石资本,汉富控股,1393470,1394978,1,13934701394978
基石资本,泰达科投,1393470,1395575,1,13934701395575
基石资本,火山石资本,1393470,1395276,1,13934701395276
基石资本,真格基金,1393470,1393333,1,13934701393333
基石资本,红杉资本中国基金,1393470,1393213,1,13934701393213
基石资本,经纬中国,1393470,1393268,1,13934701393268
基石资本,联创永宣,1393470,1394692,2,13934701394692
